text,address,time,link,price
"
                                                                                        Tour Củ Chi 1N: Tham quan địa đạo Củ Chi (Half Day)
                                                                                    ",https://www.ivivu.com/du-lich/tour-cu-chi-1n-tham-quan-dia-dao-cu-chi-half-day/422,Khởi hành: 05-06-2019,//cdn2.ivivu.com/2015/06/30/18/2014101559113-204x153.jpg,160.000
"
                                                                                        Tour Bình Hưng 2N2D: Bình Hưng - Ninh Chữ - Vĩnh Hy
                                                                                    ",https://www.ivivu.com/du-lich/tour-binh-hung-2n2d-kham-pha-dao-binh-hung/475,Khởi hành: 07-06-2019,//cdn2.ivivu.com/2015/08/11/17/du-lich-da-binh-hung-ivivu-com-3-204x153.jpg,1.390.000
"
                                                                                        Tour Phú Quốc 3N2D: Khám Phá Thiên Đường Biển Đảo
                                                                                    ",https://www.ivivu.com/du-lich/tour-phu-quoc-3n2d-kham-pha-thien-duong-bien-dao/516,Khởi hành: 05-06-2019,//cdn2.ivivu.com/2015/09/10/16/bai-sao-phu-quoc-9-204x153.jpg,2.250.000
"
                                                                                        Tour Bình Ba 2N2D: Bar trên biển - BBQ - Vườn Nho - Giường Nằm
                                                                                    ",https://www.ivivu.com/du-lich/tour-binh-ba-2n2d-bar-tren-bien-bbq-vuon-nho-giuong-nam/539,Khởi hành: 07-06-2019,//cdn2.ivivu.com/2018/05/08/15/dao-binh-ba-204x153.jpg,1.390.000
"
                                                                                        Tour Phú Quốc 1/2N: Đông Đảo
                                                                                    ",https://www.ivivu.com/du-lich/tour-phu-quoc-1-2n-dong-dao/556,Khởi hành: 05-06-2019,//cdn2.ivivu.com/2015/10/22/12/phuquocthomong-204x153.jpg,280.000
"
                                                                                        Tour Phú Quốc 1N: Câu cá ngắm san hô Nam Đảo
                                                                                    ",https://www.ivivu.com/du-lich/tour-phu-quoc-1n-cau-ca-ngam-san-ho-nam-dao/559,Khởi hành: 05-06-2019,//cdn2.ivivu.com/2017/11/07/11/cau-ca-lan-ngam-204x153.jpg,400.000
"
                                                                                        Tour Đà Nẵng 4N3D: Đà Nẵng - Sơn Trà - Hội An - Cù Lao Chàm - Bà Nà (IVIVU DEAL)
                                                                                    ",https://www.ivivu.com/du-lich/tour-da-nang-4n3d-da-nang-son-tra-hoi-an-cu-lao-cham-ba-na-ivivu-deal/584,Khởi hành: 05-06-2019,//cdn2.ivivu.com/2017/09/20/11/da-nang-204x153.jpg,3.200.000
"
                                                                                        Tour Đà Nẵng 3N2D: Đà Nẵng - Bà Nà - Ngũ Hành Sơn - Hội An - Sơn Trà (IVIVU DEAL)
                                                                                    ",https://www.ivivu.com/du-lich/tour-da-nang-3n2d-da-nang-ba-na-ngu-hanh-son-hoi-an-son-tra-ivivu-deal/583,Khởi hành: 05-06-2019,//cdn2.ivivu.com/2017/09/20/10/bana-hills-204x153.jpg,2.650.000
"
                                                                                        Tour Phú Quốc 1/2 ngày: Nam Đảo
                                                                                    ",https://www.ivivu.com/du-lich/tour-phu-quoc-1-2-ngay-nam-dao/639,Khởi hành: 05-06-2019,//cdn2.ivivu.com/2015/10/22/15/land-tour-phu-quoc-kham-pha-vinpearl-land-nam-dao-2-ngay-204x153.jpg,300.000
"
                                                                                        Tour Bình Hưng 2N2D: Lặn Ngắm San Hô - BBQ - Vườn Nho
                                                                                    ",https://www.ivivu.com/du-lich/tour-binh-hung-2n2d-lan-ngam-san-ho-bbq-vuon-nho/673,Khởi hành: 07-06-2019,//cdn2.ivivu.com/2016/09/07/14/ivivu-tour-binh-hung-2n3d-ruou-tiec-noi-bar-tren-bien-bbq-resort-ngoc-suong-204x153.jpg,1.390.000
"
                                                                                        Tour Nha Trang 3N3Đ: Hồ Kênh Hạ - Bãi Dài - Vinpearl Land
                                                                                    ",https://www.ivivu.com/du-lich/tour-nha-trang-3n3d-ho-kenh-ha-bai-dai-vinpearl-land/716,Khởi hành: 06-06-2019,//cdn2.ivivu.com/2016/11/17/16/ivivu-tour-nha-trang-3n3d-ca-t-tra-ng-na-ng-va-ng-anh-dai-dien-204x153.jpg,1.890.000
"
                                                                                        Tour Bình Ba 3N3D: Bình Ba - Bình Hưng - Hang Rái - Vườn Nho
                                                                                    ",https://www.ivivu.com/du-lich/tour-binh-ba-3n3d-binh-ba-binh-hung-hang-rai-vuon-nho/749,Khởi hành: 06-06-2019,//cdn2.ivivu.com/2017/11/14/12/hang-rai-1-204x153.jpg,1.690.000
"
                                                                                        Tour Tam Bình 3N3D: Bình Ba - Bình Hưng - Bình Tiên - Ninh Chữ
                                                                                    ",https://www.ivivu.com/du-lich/tour-tam-binh-3n3d-binh-ba-binh-hung-binh-tien-ninh-chu/754,Khởi hành: 06-06-2019,//cdn2.ivivu.com/2017/03/28/09/binhba-204x153.jpg,2.290.000
"
                                                                                        Tour Phú Quốc 3N2D: Đông Đảo - Nam Đảo - Hòn Thơm (HD)
                                                                                    ",https://www.ivivu.com/du-lich/tour-phu-quoc-3n2d-dong-dao-nam-dao-hon-thom-hd/761,Khởi hành: 07-06-2019,//cdn2.ivivu.com/2019/02/27/15/tour-phu-quoc-hon-thom-2-204x153.jpg,4.890.000
"
                                                                                        Tour Miền Tây 1N : Gáo Giồng - Làng Hoa Sa Đéc
                                                                                    ",https://www.ivivu.com/du-lich/tour-mien-tay-1n-gao-giong-lang-hoa-sa-dec/768,Khởi hành: 09-06-2019,//cdn2.ivivu.com/2017/06/13/11/du-lich-dong-thap-kdl-gao-giong-1-204x153.jpg,590.000
"
                                                                                        Tour Côn Đảo 2N1D: Vũng Tàu - Côn Đảo
                                                                                    ",https://www.ivivu.com/du-lich/tour-con-dao-2n1d-vung-tau-con-dao/808,Khởi hành: 08-06-2019,//cdn2.ivivu.com/2018/02/02/16/con-dao-204x153.jpg,2.790.000
"
                                                                                        Tour Nha Trang 4N4D: Nha Trang - Đà Lạt (HD)
                                                                                    ",https://www.ivivu.com/du-lich/tour-nha-trang-4n4d-nha-trang-da-lat-hd/815,Khởi hành: 05-06-2019,//cdn2.ivivu.com/2018/03/20/15/da-lat-204x153.jpg,2.190.000
"
                                                                                        Tour Nha Trang 3N3D: Bình Ba - Nha Trang - Dốc Lếch (HD)
                                                                                    ",https://www.ivivu.com/du-lich/tour-nha-trang-3n3d-binh-ba-nha-trang-doc-lech-hd/817,Khởi hành: 06-06-2019,//cdn2.ivivu.com/2018/03/20/15/ivivu-vinpearl-land-204x153.jpg,1.740.000
"
                                                                                        Tour Cà Mau 2N2D: Cà Mau - Bạc Liêu - Sóc Trăng (HD)
                                                                                    ",https://www.ivivu.com/du-lich/tour-ca-mau-2n2d-ca-mau-bac-lieu-soc-trang-hd/818,Khởi hành: 07-06-2019,//cdn2.ivivu.com/2018/03/20/17/mui-ca-mau-204x153.jpg,1.590.000
"
                                                                                        Tour Buôn Mê Thuộc 3N3D: Gia Lai - Kon Tum - Măng Đen
                                                                                    ",https://www.ivivu.com/du-lich/tour-buon-me-thuoc-3n3d-gia-lai-kon-tum-mang-den/819,Khởi hành: 06-06-2019,//cdn2.ivivu.com/2018/03/22/17/nha-rong-tay-nguyen-204x153.jpg,1.888.000
"
                                                                                        Tour Nha Trang 3N3D : Nha Trang - Hòn Tằm (HD)
                                                                                    ",https://www.ivivu.com/du-lich/tour-nha-trang-3n3d-nha-trang-hon-tam-hd/820,Khởi hành: 06-06-2019,//cdn2.ivivu.com/2018/03/23/10/nhatrang11-204x153.jpg,2.090.000
